x-axis,1,2
second,Volt,Volt
-25.00000E-03,+57.02010E-03,+151.88438E-03
-24.97500E-03,+57.92462E-03,+149.37182E-03
-24.95000E-03,+58.92965E-03,+144.34669E-03
-24.92500E-03,+59.03015E-03,+141.83413E-03
-24.90000E-03,+59.03015E-03,+139.32156E-03
-24.87500E-03,+58.52764E-03,+134.29644E-03
-24.85000E-03,+58.92965E-03,+131.78388E-03
-24.82500E-03,+58.82915E-03,+126.75875E-03
-24.80000E-03,+57.92462E-03,+124.24619E-03
-24.77500E-03,+58.72864E-03,+121.73362E-03
-24.75000E-03,+57.62311E-03,+121.73362E-03
-24.72500E-03,+56.51759E-03,+116.70850E-03
-24.70000E-03,+58.32663E-03,+111.68337E-03
-24.67500E-03,+58.62814E-03,+111.68337E-03
-24.65000E-03,+56.81909E-03,+106.65825E-03
-24.62500E-03,+57.22110E-03,+104.14569E-03
-24.60000E-03,+56.91960E-03,+96.60800E-03
-24.57500E-03,+56.81909E-03,+94.09543E-03
-24.55000E-03,+57.22110E-03,+91.58287E-03
-24.52500E-03,+57.82412E-03,+86.55775E-03
-24.50000E-03,+59.23116E-03,+86.55775E-03
-24.47500E-03,+58.52764E-03,+81.53262E-03
-24.45000E-03,+56.61809E-03,+81.53262E-03
-24.42500E-03,+57.32161E-03,+79.02006E-03
-24.40000E-03,+57.62311E-03,+71.48237E-03
-24.37500E-03,+57.82412E-03,+68.96981E-03
-24.35000E-03,+57.12060E-03,+63.94468E-03
-24.32500E-03,+57.22110E-03,+58.91956E-03
-24.30000E-03,+55.91457E-03,+56.40699E-03
-24.27500E-03,+56.81909E-03,+51.38187E-03
-24.25000E-03,+55.91457E-03,+48.86930E-03
-24.22500E-03,+57.72362E-03,+46.35674E-03
-24.20000E-03,+57.02010E-03,+41.33162E-03
-24.17500E-03,+56.71859E-03,+38.81905E-03
-24.15000E-03,+56.81909E-03,+36.30649E-03
-24.12500E-03,+56.81909E-03,+33.79393E-03
-24.10000E-03,+56.81909E-03,+28.76880E-03
-24.07500E-03,+56.11558E-03,+23.74368E-03
-24.05000E-03,+56.11558E-03,+18.71855E-03
-24.02500E-03,+57.32161E-03,+13.69342E-03
-24.00000E-03,+58.32663E-03,+6.15574E-03
-23.97500E-03,+57.92462E-03,+6.15574E-03
-23.95000E-03,+58.62814E-03,+3.64317E-03
-23.92500E-03,+58.62814E-03,+1.13061E-03
-23.90000E-03,+57.52261E-03,-1.38195E-03
-23.87500E-03,+56.41708E-03,-3.89451E-03
-23.85000E-03,+56.81909E-03,-6.40708E-03
