x-axis,1,2
second,Volt,Volt
-25.00000E-03,+4.75879E-03,-69.22115E-03
-24.97500E-03,+4.95980E-03,-84.29652E-03
-24.95000E-03,+4.65829E-03,-106.90959E-03
-24.92500E-03,+4.85930E-03,-124.49753E-03
-24.90000E-03,+5.06030E-03,-147.11059E-03
-24.87500E-03,+4.45729E-03,-162.18597E-03
-24.85000E-03,+5.76382E-03,-182.28647E-03
-24.82500E-03,+5.16080E-03,-202.38697E-03
-24.80000E-03,+5.86432E-03,-225.00004E-03
-24.77500E-03,+5.46231E-03,-242.58798E-03
-24.75000E-03,+4.45729E-03,-262.68848E-03
-24.72500E-03,+6.16583E-03,-280.27642E-03
-24.70000E-03,+5.36181E-03,-297.86436E-03
-24.67500E-03,+5.66332E-03,-320.47743E-03
-24.65000E-03,+5.86432E-03,-338.06537E-03
-24.62500E-03,+4.95980E-03,-358.16587E-03
-24.60000E-03,+4.75879E-03,-375.75381E-03
-24.57500E-03,+4.95980E-03,-398.36687E-03
-24.55000E-03,+6.46734E-03,-410.92969E-03
-24.52500E-03,+6.56784E-03,-436.05531E-03
-24.50000E-03,+5.86432E-03,-448.61813E-03
-24.47500E-03,+6.16583E-03,-468.71863E-03
-24.45000E-03,+8.77889E-03,-483.79401E-03
-24.42500E-03,+9.68342E-03,-503.89451E-03
-24.40000E-03,+10.08543E-03,-521.48245E-03
-24.37500E-03,+9.68342E-03,-536.55783E-03
-24.35000E-03,+8.57789E-03,-556.65833E-03
-24.32500E-03,+8.87940E-03,-576.75883E-03
-24.30000E-03,+9.38191E-03,-596.85933E-03
-24.27500E-03,+8.87940E-03,-609.42215E-03
-24.25000E-03,+8.37688E-03,-629.52265E-03
-24.22500E-03,+9.18090E-03,-642.08546E-03
-24.20000E-03,+8.67839E-03,-662.18596E-03
-24.17500E-03,+8.27638E-03,-679.77390E-03
-24.15000E-03,+8.67839E-03,-692.33672E-03
-24.12500E-03,+10.18593E-03,-709.92466E-03
-24.10000E-03,+9.78392E-03,-725.00003E-03
-24.07500E-03,+8.77889E-03,-742.58797E-03
-24.05000E-03,+8.87940E-03,-760.17591E-03
-24.02500E-03,+11.59296E-03,-770.22616E-03
-24.00000E-03,+11.39196E-03,-792.83923E-03
-23.97500E-03,+12.09548E-03,-805.40204E-03
-23.95000E-03,+11.09045E-03,-817.96486E-03
-23.92500E-03,+12.29648E-03,-838.06536E-03
-23.90000E-03,+13.90452E-03,-850.62817E-03
-23.87500E-03,+14.30653E-03,-865.70355E-03
-23.85000E-03,+13.60301E-03,-880.77893E-03
