x-axis,1,2
second,Volt,Volt
-25.00000E-03,-24.66708E-03,-128.39204E-03
-24.97500E-03,-24.79271E-03,-163.56792E-03
-24.95000E-03,-25.42085E-03,-203.76893E-03
-24.92500E-03,-25.92336E-03,-243.96993E-03
-24.90000E-03,-25.79773E-03,-284.17094E-03
-24.87500E-03,-24.54145E-03,-319.34681E-03
-24.85000E-03,-23.78768E-03,-354.52269E-03
-24.82500E-03,-24.29019E-03,-394.72370E-03
-24.80000E-03,-25.16959E-03,-439.94983E-03
-24.77500E-03,-25.04396E-03,-480.15083E-03
-24.75000E-03,-23.66205E-03,-515.32671E-03
-24.72500E-03,-21.90326E-03,-555.52772E-03
-24.70000E-03,-22.78266E-03,-590.70360E-03
-24.67500E-03,-22.90828E-03,-630.90460E-03
-24.65000E-03,-23.41080E-03,-671.10561E-03
-24.62500E-03,-23.53642E-03,-711.30661E-03
-24.60000E-03,-22.28014E-03,-746.48249E-03
-24.57500E-03,-21.27512E-03,-786.68349E-03
-24.55000E-03,-23.66205E-03,-816.83425E-03
-24.52500E-03,-23.53642E-03,-862.06038E-03
-24.50000E-03,-22.28014E-03,-892.21113E-03
-24.47500E-03,-22.40577E-03,-927.38701E-03
-24.45000E-03,-22.65703E-03,-967.58801E-03
-24.42500E-03,-21.90326E-03,-1.00276389E+00
-24.40000E-03,-21.65200E-03,-1.04296490E+00
-24.37500E-03,-20.89823E-03,-1.06306540E+00
-24.35000E-03,-21.40075E-03,-1.10829153E+00
-24.32500E-03,-20.89823E-03,-1.14849253E+00
-24.30000E-03,-19.76758E-03,-1.18869354E+00
-24.27500E-03,-19.13944E-03,-1.21381917E+00
-24.25000E-03,-19.01381E-03,-1.25402017E+00
-24.22500E-03,-19.51632E-03,-1.28417093E+00
-24.20000E-03,-17.88316E-03,-1.31934680E+00
-24.17500E-03,-17.12939E-03,-1.35452268E+00
-24.15000E-03,-16.62688E-03,-1.37964831E+00
-24.12500E-03,-16.24999E-03,-1.41482419E+00
-24.10000E-03,-17.38065E-03,-1.45000007E+00
-24.07500E-03,-17.88316E-03,-1.48015082E+00
-24.05000E-03,-17.63190E-03,-1.51532670E+00
-24.02500E-03,-17.00376E-03,-1.54045233E+00
-24.00000E-03,-16.62688E-03,-1.58065333E+00
-23.97500E-03,-15.87311E-03,-1.60577896E+00
-23.95000E-03,-14.61683E-03,-1.63090459E+00
-23.92500E-03,-13.61180E-03,-1.67110559E+00
-23.90000E-03,-12.98366E-03,-1.70125635E+00
-23.87500E-03,-11.60175E-03,-1.73140710E+00
