x-axis,1,2
second,Volt,Volt
-4.400000E-03,-1.963567842E+00,-6.963344457E+00
-4.395600E-03,-2.048994977E+00,-6.963444960E+00
-4.391200E-03,-2.134422112E+00,-6.963545462E+00
-4.386800E-03,-2.219849247E+00,-6.963645965E+00
-4.382400E-03,-2.295226130E+00,-6.963947472E+00
-4.378000E-03,-2.370603014E+00,-6.963947472E+00
-4.373600E-03,-2.451005023E+00,-6.963947472E+00
-4.369200E-03,-2.521356781E+00,-6.964047975E+00
-4.364800E-03,-2.591708539E+00,-6.964047975E+00
-4.360400E-03,-2.667085423E+00,-6.964148477E+00
-4.356000E-03,-2.737437181E+00,-6.964248980E+00
-4.351600E-03,-2.807788939E+00,-6.964349482E+00
-4.347200E-03,-2.863065320E+00,-6.964248980E+00
-4.342800E-03,-2.928391953E+00,-6.964349482E+00
-4.338400E-03,-2.988693459E+00,-6.964650990E+00
-4.334000E-03,-3.043969841E+00,-6.964751492E+00
-4.329600E-03,-3.099246222E+00,-6.964851995E+00
-4.325200E-03,-3.154522603E+00,-6.964952497E+00
-4.320800E-03,-3.199748734E+00,-6.965153502E+00
-4.316400E-03,-3.244974864E+00,-6.965455010E+00
-4.312000E-03,-3.285175868E+00,-6.965656015E+00
-4.307600E-03,-3.330401998E+00,-6.965455010E+00
-4.303200E-03,-3.370603003E+00,-6.965354507E+00
-4.298800E-03,-3.405778882E+00,-6.965254005E+00
-4.294400E-03,-3.435929636E+00,-6.965153502E+00
-4.290000E-03,-3.466080389E+00,-6.965153502E+00
-4.285600E-03,-3.491206017E+00,-6.964952497E+00
-4.281200E-03,-3.516331645E+00,-6.964851995E+00
-4.276800E-03,-3.536432147E+00,-6.964650990E+00
-4.272400E-03,-3.556532649E+00,-6.964851995E+00
-4.268000E-03,-3.566582900E+00,-6.964952497E+00
-4.263600E-03,-3.581658277E+00,-6.964751492E+00
-4.259200E-03,-3.591708528E+00,-6.964650990E+00
-4.254800E-03,-3.596733654E+00,-6.964550487E+00
-4.250400E-03,-3.601758779E+00,-6.964550487E+00
-4.246000E-03,-3.601758779E+00,-6.964751492E+00
-4.241600E-03,-3.596733654E+00,-6.964851995E+00
-4.237200E-03,-3.591708528E+00,-6.964952497E+00
-4.232800E-03,-3.581658277E+00,-6.964952497E+00
-4.228400E-03,-3.566582900E+00,-6.964851995E+00
-4.224000E-03,-3.556532649E+00,-6.964851995E+00
-4.219600E-03,-3.536432147E+00,-6.964449985E+00
-4.215200E-03,-3.516331645E+00,-6.964047975E+00
-4.210800E-03,-3.491206017E+00,-6.963645965E+00
