x-axis,1,2
second,Volt,Volt
-18.00000E-03,+3.86557782E+00,-7.00463054E+00
-17.98200E-03,+3.87562808E+00,-7.00473104E+00
-17.96400E-03,+3.88567833E+00,-7.00463054E+00
-17.94600E-03,+3.89070345E+00,-7.00463054E+00
-17.92800E-03,+3.90577883E+00,-7.00463054E+00
-17.91000E-03,+3.91080395E+00,-7.00463054E+00
-17.89200E-03,+3.92085421E+00,-7.00442954E+00
-17.87400E-03,+3.93090446E+00,-7.00442954E+00
-17.85600E-03,+3.93592958E+00,-7.00463054E+00
-17.83800E-03,+3.94095471E+00,-7.00442954E+00
-17.82000E-03,+3.94597983E+00,-7.00442954E+00
-17.80200E-03,+3.94597983E+00,-7.00453004E+00
-17.78400E-03,+3.95603008E+00,-7.00442954E+00
-17.76600E-03,+3.96105521E+00,-7.00463054E+00
-17.74800E-03,+3.96608034E+00,-7.00442954E+00
-17.73000E-03,+3.96608034E+00,-7.00442954E+00
-17.71200E-03,+3.97110546E+00,-7.00432903E+00
-17.69400E-03,+3.97613059E+00,-7.00422853E+00
-17.67600E-03,+3.97613059E+00,-7.00442954E+00
-17.65800E-03,+3.97613059E+00,-7.00442954E+00
-17.64000E-03,+3.98115571E+00,-7.00412803E+00
-17.62200E-03,+3.98115571E+00,-7.00453004E+00
-17.60400E-03,+3.98115571E+00,-7.00432903E+00
-17.58600E-03,+3.98115571E+00,-7.00442954E+00
-17.56800E-03,+3.97613059E+00,-7.00442954E+00
-17.55000E-03,+3.97613059E+00,-7.00463054E+00
-17.53200E-03,+3.97613059E+00,-7.00442954E+00
-17.51400E-03,+3.97110546E+00,-7.00422853E+00
-17.49600E-03,+3.97110546E+00,-7.00463054E+00
-17.47800E-03,+3.96608034E+00,-7.00453004E+00
-17.46000E-03,+3.96105521E+00,-7.00453004E+00
-17.44200E-03,+3.95603008E+00,-7.00463054E+00
-17.42400E-03,+3.95100496E+00,-7.00442954E+00
-17.40600E-03,+3.94597983E+00,-7.00432903E+00
-17.38800E-03,+3.94095471E+00,-7.00442954E+00
-17.37000E-03,+3.93090446E+00,-7.00463054E+00
-17.35200E-03,+3.92587933E+00,-7.00463054E+00
-17.33400E-03,+3.91582908E+00,-7.00463054E+00
-17.31600E-03,+3.90577883E+00,-7.00483155E+00
-17.29800E-03,+3.90075370E+00,-7.00483155E+00
-17.28000E-03,+3.89070345E+00,-7.00473104E+00
-17.26200E-03,+3.88065320E+00,-7.00463054E+00
-17.24400E-03,+3.87060295E+00,-7.00483155E+00
-17.22600E-03,+3.85552757E+00,-7.00453004E+00
