x-axis,1,2
second,Volt,Volt
-252.2200E-03,-6.1005653E+00,-4.9786E-03
-251.9700E-03,-6.0854899E+00,-4.7776E-03
-251.7200E-03,-6.1005653E+00,-8.5967E-03
-251.4700E-03,-6.1156406E+00,-9.1997E-03
-251.2200E-03,-6.1256909E+00,-6.9887E-03
-250.9700E-03,-6.1005653E+00,-8.1947E-03
-250.7200E-03,-6.1005653E+00,-7.3907E-03
-250.4700E-03,-6.1407663E+00,-6.5867E-03
-250.2200E-03,-6.1307160E+00,-6.7877E-03
-249.9700E-03,-6.1256909E+00,-6.1847E-03
-249.7200E-03,-6.1156406E+00,-8.9987E-03
-249.4700E-03,-6.1005653E+00,-6.9887E-03
-249.2200E-03,-6.1256909E+00,-5.1796E-03
-248.9700E-03,-6.1658919E+00,-7.3907E-03
-248.7200E-03,-6.1407663E+00,-10.6068E-03
-248.4700E-03,-6.1558416E+00,-8.5967E-03
-248.2200E-03,-6.1407663E+00,-6.9887E-03
-247.9700E-03,-6.1407663E+00,-6.3857E-03
-247.7200E-03,-6.1558416E+00,-11.6118E-03
-247.4700E-03,-6.1658919E+00,-7.3907E-03
-247.2200E-03,-6.1809673E+00,-7.3907E-03
-246.9700E-03,-6.1809673E+00,-7.7927E-03
-246.7200E-03,-6.1558416E+00,-355.5E-06
-246.4700E-03,-6.1658919E+00,-3.7726E-03
-246.2200E-03,-6.1658919E+00,-8.1947E-03
-245.9700E-03,-6.1658919E+00,-4.3756E-03
-245.7200E-03,-6.1407663E+00,-5.1796E-03
-245.4700E-03,-6.1407663E+00,-7.9937E-03
-245.2200E-03,-6.1558416E+00,-12.8178E-03
-244.9700E-03,-6.1558416E+00,-7.9937E-03
-244.7200E-03,-6.1809673E+00,-2.9686E-03
-244.4700E-03,-6.1407663E+00,-5.5817E-03
-244.2200E-03,-6.1558416E+00,-10.0038E-03
-243.9700E-03,-6.1407663E+00,-7.1897E-03
-243.7200E-03,-6.1407663E+00,-4.7776E-03
-243.4700E-03,-6.1407663E+00,-3.9736E-03
-243.2200E-03,-6.1005653E+00,-7.3907E-03
-242.9700E-03,-6.1156406E+00,-6.9887E-03
-242.7200E-03,-6.1256909E+00,-9.1997E-03
-242.4700E-03,-6.1256909E+00,-11.0088E-03
-242.2200E-03,-6.1005653E+00,-7.7927E-03
-241.9700E-03,-6.1005653E+00,-7.5917E-03
-241.7200E-03,-6.1156406E+00,-6.9887E-03
-241.4700E-03,-6.1005653E+00,-8.5967E-03
-241.2200E-03,-6.1256909E+00,-9.6018E-03
